# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = Naive_Bayes_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = Naive_Bayes_1.data.R
# init = 2 (Default)
# random
#   seed = 4193878922
# output
#   file = Naive_Bayes_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,phi.1.1,phi.2.1,phi.3.1,phi.4.1,phi.1.2,phi.2.2,phi.3.2,phi.4.2,phi.1.3,phi.2.3,phi.3.3,phi.4.3,phi.1.4,phi.2.4,phi.3.4,phi.4.4,phi.1.5,phi.2.5,phi.3.5,phi.4.5,phi.1.6,phi.2.6,phi.3.6,phi.4.6,phi.1.7,phi.2.7,phi.3.7,phi.4.7,phi.1.8,phi.2.8,phi.3.8,phi.4.8,phi.1.9,phi.2.9,phi.3.9,phi.4.9,phi.1.10,phi.2.10,phi.3.10,phi.4.10
-3612.48,0.970632,0.627082,3,7,0,3633.69,0.480447,0.241735,0.194049,0.0837689,0.18362,0.0242953,0.0263397,0.206218,0.0195698,0.187435,0.0283741,0.441589,0.0401947,0.476398,0.145485,0.0231526,0.0547979,0.100308,0.0224731,0.037612,0.0173041,0.0196823,0.476865,0.0426547,0.0663146,0.0255051,0.166366,0.0106033,0.438051,0.0452086,0.0371086,0.0569736,0.0211732,0.0260718,0.0417329,0.00872177,0.136837,0.0763974,0.024801,0.137965,0.0221372,0.0186986,0.0304544,0.0345107
-3612.13,0.775949,0.627082,3,7,0,3632.35,0.523179,0.227163,0.158857,0.0908017,0.206311,0.0220127,0.0754032,0.203916,0.0249684,0.190559,0.0194923,0.50162,0.0399198,0.42047,0.140693,0.0262215,0.0541355,0.124905,0.0205395,0.0476039,0.0125715,0.00857483,0.434812,0.0617891,0.0620599,0.0195651,0.140284,0.0106212,0.435788,0.0604806,0.0109301,0.051754,0.0290271,0.0339922,0.0658713,0.00401177,0.121062,0.0815275,0.0588249,0.0714237,0.0141564,0.0379128,0.0331496,0.0210391
-3610.15,0.770245,0.627082,3,7,0,3629.39,0.5402,0.218733,0.169787,0.0712804,0.175733,0.0253109,0.0276094,0.195358,0.0185751,0.180095,0.0169228,0.462245,0.0476141,0.460381,0.127368,0.0236841,0.0528585,0.113815,0.0324173,0.0438661,0.017618,0.0208513,0.488485,0.0439339,0.0630311,0.015175,0.16617,0.0422643,0.442481,0.0449834,0.049468,0.0423742,0.0292633,0.0209497,0.0457302,0.00673141,0.12969,0.0939141,0.0199356,0.107702,0.0231366,0.0245254,0.0258935,0.0318408
-3609.98,0.722251,0.627082,3,7,0,3631.52,0.490678,0.240474,0.161484,0.107364,0.205603,0.0198209,0.0672077,0.20513,0.0248097,0.178563,0.0192309,0.487819,0.0373868,0.43119,0.152623,0.0281486,0.0526637,0.121796,0.0206729,0.0431158,0.0122394,0.00765069,0.442903,0.0403233,0.0649455,0.0284956,0.150468,0.0203175,0.446452,0.0560338,0.0101265,0.0420901,0.0275,0.0404904,0.0548876,0.00320684,0.115642,0.0782867,0.0544603,0.103571,0.0127579,0.0376734,0.0274201,0.0262766
-3607.81,0.891029,0.627082,3,7,0,3622.74,0.525559,0.223664,0.17673,0.0740471,0.1777,0.0243718,0.0283457,0.209196,0.0185735,0.180946,0.019474,0.454093,0.0476019,0.467085,0.13621,0.0235706,0.0526251,0.111946,0.0326997,0.0351531,0.0175384,0.0189681,0.486502,0.0585452,0.0629207,0.0184396,0.157453,0.0440584,0.446041,0.0432384,0.0458356,0.0578713,0.0286544,0.0197942,0.0475758,0.0102818,0.122907,0.0901155,0.0269199,0.0844175,0.0254379,0.0250943,0.018985,0.0228128
-3609.1,0.735661,0.627082,3,7,0,3621.56,0.504117,0.213285,0.179295,0.103302,0.214842,0.0190553,0.0475333,0.242808,0.0234671,0.188124,0.0175217,0.486541,0.0349533,0.46952,0.159143,0.00918034,0.0517352,0.120175,0.0343721,0.0422249,0.0144922,0.0124774,0.459198,0.0398936,0.064192,0.0157763,0.152908,0.0166023,0.428483,0.0494932,0.0111043,0.0395207,0.0243783,0.0295643,0.0580426,0.00460408,0.124069,0.0689962,0.0370824,0.0943276,0.0193881,0.0268168,0.023095,0.0242966
-3611.16,0.738671,0.627082,3,7,0,3624.48,0.537553,0.258161,0.13731,0.0669747,0.172413,0.0283109,0.0471684,0.165213,0.0201262,0.168864,0.0271243,0.4469,0.0499093,0.427235,0.129285,0.0590099,0.0543058,0.113782,0.0167928,0.0422852,0.0123077,0.0111226,0.455701,0.052225,0.066721,0.0330717,0.155248,0.0386853,0.461472,0.0373176,0.0408149,0.063508,0.0264263,0.0348427,0.0553861,0.00756211,0.115777,0.103598,0.0375408,0.0937148,0.0205411,0.0418558,0.0349376,0.0308961
-3609.77,0.759393,0.627082,3,7,0,3628.5,0.49671,0.196629,0.195358,0.111303,0.209497,0.0170046,0.0411695,0.208632,0.0219403,0.189106,0.0188944,0.514588,0.036996,0.469244,0.159868,0.00805661,0.0491435,0.117771,0.0287183,0.0441979,0.0174481,0.0150422,0.47585,0.0400359,0.0616895,0.0129239,0.153089,0.0255155,0.429415,0.0595367,0.0148914,0.0383535,0.0281204,0.0242069,0.0518079,0.00443777,0.129251,0.0711111,0.0364309,0.0969094,0.0164995,0.0240534,0.0192809,0.0192736
-3620.26,0.676619,0.627082,3,7,0,3631.32,0.509057,0.275074,0.131947,0.0839224,0.172308,0.022425,0.0439497,0.192707,0.0173678,0.204357,0.0299721,0.541098,0.0454419,0.430633,0.1508,0.0355672,0.0473208,0.105388,0.0264672,0.0326834,0.013602,0.00738634,0.423266,0.0210155,0.0531736,0.0181594,0.170523,0.0209466,0.473886,0.0419811,0.0377879,0.0315479,0.029644,0.0346479,0.0793888,0.00187891,0.133195,0.109216,0.0192147,0.0779964,0.0140608,0.0258064,0.0186306,0.0445584
-3615.74,0.974118,0.627082,3,7,0,3634.02,0.513188,0.183992,0.237019,0.0658015,0.203374,0.0203577,0.0388641,0.224519,0.0210675,0.159521,0.016401,0.421486,0.0423717,0.471299,0.142224,0.0122591,0.0592426,0.118,0.0173079,0.0523289,0.0168485,0.0109289,0.500225,0.0995637,0.0677575,0.0255971,0.139288,0.0255932,0.419503,0.056854,0.0175858,0.0644091,0.0291286,0.0303338,0.040288,0.0100556,0.117792,0.0712695,0.0520549,0.0786766,0.0229146,0.0358395,0.0357615,0.011108
-3611.98,0.956038,0.627082,3,7,0,3628.82,0.513752,0.209526,0.162364,0.114358,0.184998,0.0243431,0.0419924,0.196638,0.0232445,0.178122,0.022725,0.462746,0.0492067,0.433622,0.139276,0.0403611,0.0474744,0.138186,0.0159639,0.0128983,0.0106233,0.013841,0.463683,0.0390927,0.0591683,0.0207219,0.168985,0.0167081,0.443294,0.0470075,0.0324622,0.0715747,0.0366643,0.0281139,0.0516922,0.00223965,0.127252,0.0923483,0.0310103,0.10879,0.0180746,0.0236945,0.0322101,0.0489513
-3615.36,0.675162,0.627082,3,7,0,3634.29,0.530993,0.249512,0.168836,0.0506595,0.210641,0.0197434,0.0540175,0.205383,0.0179762,0.184846,0.0250915,0.472526,0.0372156,0.458353,0.142329,0.0153534,0.0592876,0.089037,0.0414712,0.0309594,0.0120063,0.00924982,0.445406,0.0854801,0.070525,0.0267169,0.151168,0.0392267,0.433751,0.0446861,0.020258,0.0313295,0.0224652,0.024745,0.0547243,0.000689251,0.121367,0.0915303,0.0398822,0.104617,0.0147658,0.0510919,0.0256521,0.0144365
-3613.61,0.714495,0.627082,3,7,0,3636.77,0.528335,0.207463,0.160537,0.103666,0.165748,0.0192053,0.0285482,0.212443,0.024542,0.16124,0.0180802,0.455577,0.0411642,0.460363,0.158544,0.0402377,0.0477198,0.129552,0.0149234,0.0647641,0.019373,0.0215849,0.46009,0.0306821,0.0607812,0.0211687,0.187786,0.0264595,0.454297,0.0531094,0.0286228,0.0675823,0.0351629,0.0253515,0.0473229,0.0170493,0.12805,0.0866571,0.0262108,0.0651556,0.0231614,0.0217678,0.0298716,0.0200498
-3612.64,0.740103,0.627082,3,7,0,3631.2,0.489219,0.275461,0.154226,0.081094,0.184205,0.0225192,0.0483891,0.151251,0.0184413,0.168925,0.0380811,0.484552,0.0400926,0.433029,0.147284,0.0277209,0.0541321,0.129685,0.0201651,0.0587299,0.0130429,0.0136619,0.486071,0.0673332,0.0726166,0.0350899,0.122096,0.0419837,0.455391,0.0441482,0.028446,0.0399389,0.0277013,0.0281813,0.0474083,0.00121798,0.111816,0.0791797,0.0471321,0.106287,0.0225608,0.0455805,0.0149284,0.020985
-3613.45,0.975719,0.627082,3,7,0,3626.97,0.537594,0.202063,0.180954,0.0793893,0.210463,0.024683,0.0315363,0.253688,0.0209657,0.189076,0.0137524,0.452146,0.0448789,0.460826,0.125383,0.0222793,0.0464641,0.103167,0.0244288,0.0351519,0.0126991,0.0141941,0.445688,0.0427438,0.0608976,0.0120798,0.20679,0.0150786,0.438352,0.0480156,0.0228969,0.0614159,0.029768,0.0359436,0.066613,0.0136191,0.120628,0.0912188,0.0197013,0.0772073,0.0148835,0.020796,0.0432104,0.0266698
-3614.24,0.9752,0.627082,3,7,0,3627.75,0.555659,0.217026,0.142817,0.0844983,0.21368,0.0195005,0.0329866,0.220586,0.01881,0.181134,0.0101305,0.471044,0.0443708,0.461025,0.130396,0.0309512,0.0533655,0.106819,0.018889,0.0359418,0.016068,0.0111723,0.439634,0.0465217,0.0627131,0.0104999,0.201934,0.0178054,0.420723,0.0508309,0.03127,0.0694531,0.0311605,0.0425859,0.0734636,0.0062023,0.124972,0.0916517,0.0233258,0.0722724,0.0141376,0.0247803,0.0379714,0.0292224
-3614.08,0.7402,0.627082,3,7,0,3636.92,0.472481,0.23429,0.221857,0.0713717,0.177135,0.021545,0.0572734,0.179672,0.019283,0.182088,0.011986,0.49942,0.0407151,0.458881,0.163782,0.0187917,0.0521184,0.119329,0.0337803,0.042948,0.0133095,0.0101042,0.467946,0.0432432,0.0681211,0.0416708,0.13403,0.0491254,0.461462,0.0464319,0.0235509,0.0262002,0.028678,0.0215711,0.0476638,0.000938078,0.117666,0.072424,0.0439036,0.120404,0.0215116,0.0259552,0.0160839,0.0192569
-3619.74,0.836841,0.627082,3,7,0,3632.74,0.48065,0.231197,0.211472,0.0766807,0.176306,0.0149552,0.0445646,0.235641,0.0173063,0.205106,0.0165228,0.436433,0.0320234,0.473026,0.14422,0.00966131,0.0537442,0.1036,0.021254,0.0580057,0.015692,0.0151527,0.432676,0.0414317,0.0664547,0.0186079,0.184505,0.0549295,0.466265,0.0451182,0.0131951,0.0816323,0.0334859,0.0269516,0.0702681,0.000435489,0.117547,0.0726738,0.0566761,0.0653761,0.0211753,0.0248086,0.0161188,0.016454
-3614.77,0.991156,0.627082,3,7,0,3633.6,0.51448,0.247738,0.15546,0.0823217,0.197232,0.0346199,0.0454275,0.210611,0.0148836,0.1681,0.0155144,0.488654,0.0424598,0.429382,0.146017,0.0154273,0.0544282,0.124613,0.0189181,0.0439699,0.0127005,0.0123458,0.465334,0.0259433,0.0551696,0.0176777,0.155439,0.0249562,0.475725,0.0608133,0.0330959,0.0162672,0.0256534,0.0389839,0.0621412,0.0185441,0.10656,0.0792724,0.0251905,0.112576,0.0151873,0.0341925,0.032923,0.0430501
-3614.8,0.66928,0.627082,3,7,0,3633.95,0.513549,0.235968,0.165734,0.0847492,0.194042,0.0153498,0.0515794,0.22606,0.0195562,0.187432,0.0270424,0.47899,0.0508004,0.484651,0.14228,0.0417419,0.0544198,0.101557,0.0278736,0.0417925,0.0193002,0.0145173,0.431751,0.0711855,0.0729527,0.0256921,0.167822,0.0262308,0.409409,0.0383017,0.0260392,0.0607743,0.0302182,0.0210564,0.0524361,0.000288751,0.128727,0.0763548,0.0395276,0.0466439,0.020574,0.0350886,0.033648,0.00629294
-3611.96,0.887811,0.627082,3,7,0,3631.81,0.50225,0.244585,0.166673,0.0864915,0.198869,0.0121776,0.0557507,0.205662,0.0210794,0.189484,0.0238472,0.517074,0.0480067,0.473019,0.162879,0.0370753,0.0468244,0.113084,0.0285845,0.0347599,0.0147354,0.0260641,0.424972,0.0563251,0.0694964,0.0233605,0.152865,0.0231729,0.429252,0.0434288,0.0175705,0.0468499,0.0255917,0.0164323,0.0531846,0.000761279,0.122946,0.0703847,0.0479441,0.0674238,0.0231985,0.0325653,0.0324018,0.010896
-3614.49,0.902075,0.627082,3,7,0,3628.05,0.513267,0.252713,0.141551,0.0924692,0.193224,0.0219544,0.0324868,0.223313,0.0198259,0.171103,0.0214965,0.486256,0.0559804,0.451449,0.160037,0.0207413,0.0534266,0.125125,0.0213534,0.0382827,0.00902838,0.0091105,0.431815,0.0411107,0.0582216,0.02175,0.147294,0.033259,0.446099,0.0533878,0.0238389,0.0348256,0.0360916,0.0358896,0.0738261,3.83996e-05,0.110297,0.0740366,0.0434348,0.109274,0.017805,0.0361947,0.0444183,0.0128998
-3611.58,0.548893,0.627082,3,7,0,3637.36,0.48652,0.224605,0.197765,0.0911105,0.185547,0.0254346,0.0649325,0.197326,0.0245495,0.172356,0.0260863,0.475227,0.0344619,0.451172,0.133926,0.0156183,0.0555341,0.109849,0.0310971,0.0517929,0.0238455,0.0193189,0.476833,0.0674246,0.0698038,0.0245824,0.163553,0.0285559,0.447354,0.053122,0.0259962,0.0614664,0.0225466,0.028152,0.0387507,0.00745381,0.117922,0.0929166,0.0228261,0.0575181,0.0184359,0.0230966,0.0159984,0.037617
-3616.52,0.764404,0.627082,3,7,0,3629.85,0.494855,0.217272,0.188295,0.099578,0.184764,0.0209883,0.0551239,0.169049,0.0326347,0.163282,0.0318532,0.477166,0.03408,0.457864,0.127214,0.014295,0.057955,0.0966658,0.0305556,0.0602541,0.0247289,0.0156344,0.478294,0.0810155,0.0713478,0.0371235,0.15789,0.0244328,0.437672,0.0444369,0.0230725,0.0623801,0.0236126,0.0296393,0.041707,0.00909429,0.115064,0.105963,0.0246887,0.0599961,0.0181405,0.0284029,0.0296014,0.0423172
-3617.4,0.886175,0.627082,3,7,0,3633.71,0.544922,0.207759,0.154993,0.0923261,0.199879,0.0156823,0.0392725,0.231452,0.0121447,0.192086,0.016716,0.475074,0.0500888,0.447286,0.170326,0.0338841,0.0480056,0.13304,0.0212482,0.0350889,0.00602684,0.0130387,0.442019,0.0306623,0.0617094,0.0131716,0.154996,0.025774,0.445104,0.0562621,0.0259627,0.0387816,0.0322292,0.0338767,0.0552926,0.00260634,0.125643,0.059082,0.0471765,0.116332,0.0191685,0.0364749,0.026991,0.0103445
-3613.77,0.863581,0.627082,3,7,0,3636.9,0.492489,0.249044,0.177722,0.0807453,0.181359,0.0297847,0.0494499,0.179378,0.0303166,0.167029,0.0266111,0.46746,0.0369736,0.477671,0.119386,0.0129351,0.0577136,0.0938621,0.0305649,0.0430642,0.0245278,0.0129244,0.477587,0.0779284,0.0659585,0.033952,0.162441,0.0361812,0.443432,0.038162,0.02004,0.0560503,0.0246059,0.0218473,0.0561214,0.0123165,0.121398,0.102706,0.0293378,0.0762223,0.0137147,0.0220616,0.0284604,0.0384643
-3615.33,0.799423,0.627082,3,7,0,3632.78,0.518846,0.218716,0.20043,0.0620077,0.184516,0.0348028,0.0494933,0.2185,0.0248294,0.182035,0.0281286,0.453749,0.0396351,0.462044,0.132799,0.011286,0.0535551,0.0938172,0.0303611,0.0432972,0.0193482,0.0128297,0.503984,0.0535726,0.0685536,0.0314975,0.130642,0.0516456,0.453062,0.0384393,0.0144995,0.0365614,0.0259553,0.0197361,0.058468,0.00993981,0.117774,0.0989722,0.0225122,0.0675022,0.0127701,0.025826,0.0291129,0.0539469
-3621.75,0.829161,0.627082,3,7,0,3634.14,0.503223,0.219034,0.226526,0.0512165,0.188698,0.0292361,0.0536217,0.213437,0.0266376,0.200966,0.0293605,0.48274,0.0419279,0.453228,0.134383,0.0117004,0.0507886,0.0962978,0.0278396,0.0554434,0.0190357,0.00929469,0.519809,0.0550971,0.0723431,0.0353071,0.106522,0.0361091,0.450502,0.0410125,0.0206498,0.0420803,0.0250763,0.0203038,0.053358,0.0034807,0.112165,0.0927377,0.0161698,0.0594913,0.0128262,0.0216166,0.0382867,0.0404208
-3609.55,0.974514,0.627082,3,7,0,3633.83,0.482189,0.266265,0.160799,0.090747,0.18577,0.0315177,0.0462577,0.216543,0.0294322,0.19424,0.0174521,0.391705,0.0450782,0.445092,0.143559,0.0418911,0.0559549,0.0993723,0.0282969,0.0635204,0.0172879,0.0154359,0.471537,0.0749617,0.0628986,0.0246276,0.160797,0.0191768,0.442759,0.0597426,0.0234564,0.062514,0.0323271,0.0216972,0.0440525,0.00958535,0.115146,0.07132,0.0412443,0.0928655,0.0133465,0.0369543,0.0233472,0.0272374
-3612.71,0.697117,0.627082,3,7,0,3626.63,0.549808,0.199584,0.184872,0.0657361,0.180493,0.0225297,0.0314015,0.20162,0.0175661,0.171954,0.0210554,0.470159,0.0511515,0.443234,0.129356,0.01805,0.0509853,0.146819,0.0210468,0.0525746,0.0127429,0.0147656,0.4936,0.0380354,0.0575038,0.0255483,0.161519,0.0623771,0.464934,0.0381741,0.0318903,0.0519814,0.0261284,0.0274239,0.0387083,0.00141537,0.11851,0.0796738,0.0558252,0.0851751,0.0199848,0.0298775,0.015597,0.0186125
-3612.29,0.626607,0.627082,3,7,0,3636.37,0.471191,0.268609,0.147141,0.113059,0.205228,0.0218028,0.0612171,0.209776,0.0260716,0.186487,0.0233514,0.473425,0.0356944,0.456958,0.159243,0.0324207,0.0525983,0.0901827,0.0318921,0.0291805,0.0165349,0.0125206,0.424374,0.0407183,0.0694041,0.0179758,0.154094,0.012629,0.423092,0.0611626,0.016291,0.0494084,0.0300178,0.0308199,0.0748743,0.0164755,0.125021,0.089141,0.0202699,0.10425,0.0163377,0.0329499,0.0343935,0.0317166
-3612.29,0.241533,0.627082,3,7,0,3641.64,0.471191,0.268609,0.147141,0.113059,0.205228,0.0218028,0.0612171,0.209776,0.0260716,0.186487,0.0233514,0.473425,0.0356944,0.456958,0.159243,0.0324207,0.0525983,0.0901827,0.0318921,0.0291805,0.0165349,0.0125206,0.424374,0.0407183,0.0694041,0.0179758,0.154094,0.012629,0.423092,0.0611626,0.016291,0.0494084,0.0300178,0.0308199,0.0748743,0.0164755,0.125021,0.089141,0.0202699,0.10425,0.0163377,0.0329499,0.0343935,0.0317166
-3614.81,0.707752,0.627082,3,7,0,3635.06,0.547698,0.212358,0.168105,0.0718386,0.191073,0.0243833,0.032583,0.178628,0.0193527,0.190585,0.0257416,0.501672,0.0524591,0.419209,0.129138,0.0129476,0.0489588,0.126124,0.0230503,0.0541621,0.0103218,0.0193982,0.497859,0.063568,0.0624825,0.0228225,0.142783,0.0293113,0.459567,0.0374925,0.0397688,0.0724066,0.0177464,0.0245508,0.032759,0.00415994,0.114938,0.098297,0.0447836,0.0618085,0.0231015,0.0371377,0.0315347,0.0213356
-3606.88,0.9805,0.627082,3,7,0,3622.44,0.495747,0.227056,0.181417,0.09578,0.185683,0.0279164,0.0445649,0.218545,0.0236414,0.184497,0.0295258,0.473578,0.0348827,0.460694,0.135783,0.0118877,0.0506795,0.113844,0.0193083,0.0381298,0.011837,0.0135171,0.486758,0.0422417,0.0778525,0.0180845,0.140186,0.0419032,0.44603,0.0398347,0.0332184,0.0697429,0.0228894,0.028661,0.0461896,0.00175019,0.123311,0.0797303,0.0330866,0.0786144,0.0231928,0.0332207,0.0313801,0.0236077
-3606.42,0.660649,0.627082,3,7,0,3626.59,0.536279,0.230671,0.154603,0.0784468,0.200261,0.0177527,0.0430478,0.175858,0.0195565,0.174603,0.0169711,0.47903,0.0467455,0.432612,0.152333,0.0374741,0.0540977,0.118774,0.0264079,0.050695,0.015399,0.0129414,0.445559,0.0586472,0.0521754,0.0276532,0.171484,0.0226324,0.442368,0.052839,0.0133273,0.0356929,0.0347056,0.0326565,0.0660703,0.0168882,0.120045,0.0976829,0.0355969,0.101372,0.0146465,0.0324853,0.0292032,0.0217097
-3611.7,0.630989,0.627082,3,7,0,3625.45,0.46827,0.234776,0.181304,0.11565,0.178609,0.0120012,0.0545974,0.246041,0.0241455,0.185369,0.0245482,0.445241,0.0344,0.486046,0.128065,0.0158382,0.0538797,0.0996152,0.025418,0.0365433,0.0150209,0.015058,0.485077,0.0372785,0.0661899,0.0155456,0.154419,0.0260051,0.459014,0.0465285,0.0401222,0.0766451,0.023312,0.0213729,0.0367637,0.00167593,0.124948,0.0837036,0.0281856,0.0881874,0.0204806,0.0347592,0.0228041,0.0265452
-3613.75,0.827216,0.627082,3,7,0,3631.17,0.551165,0.209887,0.163891,0.0750577,0.199583,0.0254062,0.04095,0.22041,0.0119646,0.167213,0.0211181,0.467393,0.0385113,0.435353,0.164417,0.0172346,0.0415677,0.124716,0.0213847,0.0360779,0.0119758,0.0138753,0.4401,0.0694867,0.0644271,0.0207007,0.158023,0.0159655,0.454516,0.0585403,0.0193434,0.0382753,0.0387324,0.0402036,0.0580611,0.000208013,0.122351,0.0877862,0.0348549,0.108753,0.0163713,0.0262055,0.0417484,0.0261965
-3618.17,0.657662,0.627082,3,7,0,3633.9,0.504864,0.201984,0.205837,0.0873149,0.175121,0.0131212,0.0538476,0.270617,0.0215345,0.181133,0.0149611,0.38809,0.0517434,0.448077,0.201995,0.02036,0.0557774,0.119809,0.0132582,0.0394578,0.0109253,0.0213409,0.43046,0.0569429,0.0656094,0.0323772,0.148932,0.0165039,0.443311,0.0408505,0.0169564,0.0440456,0.0304818,0.0317873,0.0389882,0.00326172,0.127587,0.0729289,0.0523761,0.123796,0.0179093,0.0385746,0.0282244,0.0369254
-3626.25,0.831932,0.627082,3,7,0,3640.39,0.523463,0.258544,0.126211,0.0917809,0.212409,0.0333503,0.0387223,0.157264,0.0227121,0.183153,0.018811,0.550227,0.0276615,0.465974,0.0841194,0.0254705,0.0464082,0.102249,0.0433268,0.0456554,0.0158627,0.00762913,0.49082,0.0322879,0.0599627,0.012392,0.16798,0.0587775,0.450963,0.0554157,0.0378883,0.0506937,0.0241776,0.0224942,0.0712536,0.0010753,0.123469,0.0928634,0.0203777,0.0673644,0.0163743,0.0244786,0.0267009,0.0111841
-3626.86,0.948235,0.627082,3,7,0,3649.82,0.496216,0.254724,0.147446,0.101615,0.19078,0.012646,0.0607245,0.226115,0.0160372,0.145567,0.0235356,0.430978,0.063719,0.452497,0.198634,0.0216564,0.049903,0.133181,0.0197813,0.0374562,0.0119875,0.036436,0.436827,0.0825227,0.0694356,0.0281727,0.170371,0.0166736,0.438246,0.0505808,0.0162509,0.060445,0.0254583,0.034714,0.0366824,0.0228111,0.109107,0.0817992,0.0203284,0.0802518,0.0253256,0.0244068,0.0168649,0.0210902
-3614.75,0.896768,0.627082,3,7,0,3642.96,0.523686,0.251894,0.15601,0.0684104,0.187989,0.027622,0.0391093,0.19956,0.0247883,0.185398,0.0230342,0.492452,0.0362257,0.446702,0.123466,0.0420251,0.0472278,0.104426,0.0271631,0.057996,0.0181604,0.00738366,0.454872,0.0264674,0.0647664,0.0166897,0.162943,0.0314578,0.45186,0.0489005,0.0247622,0.045945,0.0254145,0.021314,0.0927046,0.000768847,0.12008,0.12132,0.0309504,0.0791409,0.0234885,0.020244,0.0209944,0.0241866
-3620.35,0.747191,0.627082,3,7,0,3634.55,0.508756,0.230234,0.149154,0.111856,0.179535,0.0158597,0.0456261,0.253808,0.0145731,0.176344,0.0139062,0.414578,0.0579297,0.46138,0.158764,0.0179469,0.0576388,0.120256,0.0242343,0.0349655,0.0126465,0.00815122,0.506956,0.0854666,0.0687891,0.0130743,0.134787,0.0301793,0.442103,0.0584613,0.0196855,0.057796,0.0300736,0.0436711,0.0259265,0.00500815,0.122351,0.0607155,0.0454085,0.0795807,0.0143607,0.0420868,0.0247064,0.0206706
-3623.4,0.943245,0.627082,3,7,0,3638.01,0.530632,0.224793,0.178589,0.0659865,0.20471,0.0306582,0.0444013,0.166232,0.0304067,0.182635,0.0315542,0.527622,0.0293514,0.445811,0.130697,0.0258956,0.0451238,0.11062,0.0272496,0.0514808,0.0168644,0.0208857,0.401342,0.0233912,0.059088,0.0284604,0.178788,0.0304719,0.448,0.0405641,0.0361223,0.0339197,0.0263287,0.0171434,0.101284,0.00469982,0.11732,0.105087,0.0176257,0.106676,0.0228059,0.0181358,0.0309362,0.0296112
-3614.4,0.912824,0.627082,3,7,0,3640.4,0.503663,0.227023,0.192857,0.0764574,0.201545,0.0249099,0.0359265,0.224877,0.0185592,0.158627,0.0187661,0.392558,0.0508426,0.46292,0.127281,0.0360592,0.06093,0.114845,0.0163795,0.0671551,0.01214,0.00627548,0.486264,0.0442378,0.0466215,0.0210563,0.187331,0.0254118,0.446084,0.0661228,0.0202638,0.0493279,0.025737,0.0337249,0.0353086,0.0119699,0.11741,0.0841352,0.0393274,0.110246,0.0201304,0.0273834,0.0331524,0.0381569
-3615.42,0.741015,0.627082,3,7,0,3633.43,0.569047,0.209227,0.120331,0.101395,0.198985,0.0210241,0.0437578,0.198758,0.0169329,0.193408,0.0122652,0.508902,0.0402123,0.45307,0.156157,0.0264344,0.0474886,0.0809754,0.0140119,0.0209255,0.0152517,0.0198268,0.475972,0.0467577,0.0653896,0.0217117,0.147944,0.046608,0.433132,0.0430982,0.026211,0.0211013,0.0283701,0.0260781,0.0585139,0.00464924,0.137677,0.098934,0.0403016,0.0830067,0.0165616,0.0418744,0.0248654,0.042857
-3612.31,0.714217,0.627082,3,7,0,3638.89,0.470886,0.244267,0.215165,0.0696824,0.186986,0.0165417,0.0463718,0.215304,0.0252431,0.168234,0.0337565,0.432459,0.0444953,0.452689,0.1328,0.013671,0.0581018,0.152765,0.0367281,0.0677521,0.0139597,0.00800522,0.44603,0.0536612,0.0620634,0.0201208,0.161498,0.0166905,0.45718,0.0520166,0.0255399,0.0732555,0.025592,0.0322112,0.0540064,0.00835697,0.106273,0.0751481,0.0325459,0.108092,0.020106,0.0222682,0.0307229,0.0107571
-3615.15,0.534831,0.627082,3,7,0,3637.35,0.553117,0.215404,0.125355,0.106123,0.199064,0.0288727,0.0361111,0.177445,0.0178588,0.191698,0.0123128,0.523881,0.0395197,0.46309,0.150267,0.0421051,0.0469885,0.0807113,0.0174416,0.0260497,0.0117623,0.0165917,0.4887,0.0374032,0.0655905,0.0209978,0.149583,0.0476772,0.432773,0.0440489,0.0263793,0.0314872,0.0315098,0.0242639,0.0578662,0.000542211,0.13816,0.0910572,0.0368374,0.0742781,0.0167736,0.0386688,0.0245018,0.0391311
-3610.59,0.653844,0.627082,3,7,0,3640.03,0.531353,0.207648,0.194139,0.0668592,0.186698,0.0180441,0.0485997,0.206079,0.0207952,0.182695,0.026315,0.472464,0.0461383,0.417287,0.122038,0.0110537,0.0568327,0.13338,0.0400284,0.0576646,0.0194127,0.0129522,0.464954,0.0732835,0.0574597,0.0248156,0.170034,0.0148688,0.439457,0.0492958,0.0223559,0.0601907,0.030304,0.0299694,0.0558421,0.00913843,0.119439,0.102618,0.0251048,0.0865017,0.0234628,0.0289431,0.0247286,0.00875535
