# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = LDA_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = LDA_1.data.R
# init = 2 (Default)
# random
#   seed = 4189522076
# output
#   file = LDA_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.3.1,theta.4.1,theta.5.1,theta.6.1,theta.7.1,theta.8.1,theta.9.1,theta.10.1,theta.11.1,theta.12.1,theta.13.1,theta.14.1,theta.15.1,theta.16.1,theta.17.1,theta.18.1,theta.19.1,theta.20.1,theta.21.1,theta.22.1,theta.23.1,theta.24.1,theta.25.1,theta.1.2,theta.2.2,theta.3.2,theta.4.2,theta.5.2,theta.6.2,theta.7.2,theta.8.2,theta.9.2,theta.10.2,theta.11.2,theta.12.2,theta.13.2,theta.14.2,theta.15.2,theta.16.2,theta.17.2,theta.18.2,theta.19.2,theta.20.2,theta.21.2,theta.22.2,theta.23.2,theta.24.2,theta.25.2,phi.1.1,phi.2.1,phi.1.2,phi.2.2,phi.1.3,phi.2.3,phi.1.4,phi.2.4,phi.1.5,phi.2.5
-398.339,0.937045,0.177861,4,15,0,408.633,0.986674,0.997875,0.867347,0.512192,0.00167258,0.999607,0.977435,0.0036011,0.931409,0.00137486,0.91097,0.371928,0.320136,0.999616,0.0313857,0.943395,0.327038,0.236213,0.785067,0.91833,0.292947,0.0373186,0.667491,0.506193,0.00228445,0.0133257,0.00212532,0.132653,0.487808,0.998327,0.000392844,0.0225647,0.996399,0.0685909,0.998625,0.0890304,0.628072,0.679864,0.000383729,0.968614,0.0566053,0.672962,0.763787,0.214933,0.0816701,0.707053,0.962681,0.332509,0.493807,0.997716,0.00362588,0.363199,0.0030262,0.349686,0.313241,0.28211,0.443006,0.00500445,0.2371,1.19639e-06
-392.848,0.95457,0.177861,4,15,0,412.298,0.614801,0.997563,0.645889,0.395177,0.159772,0.999965,0.992846,0.142258,0.962825,0.0479315,0.977196,0.996016,0.102043,0.951038,0.0748941,0.713413,0.12045,0.13773,0.803722,0.807791,0.452143,0.544226,0.620948,0.603208,0.0436291,0.385199,0.00243664,0.354111,0.604823,0.840228,3.46009e-05,0.00715386,0.857742,0.0371755,0.952069,0.0228042,0.00398352,0.897957,0.0489619,0.925106,0.286587,0.87955,0.86227,0.196278,0.192209,0.547857,0.455774,0.379052,0.396792,0.956371,0.00429657,0.386823,2.65158e-08,0.274239,0.248997,0.328363,0.412329,0.000140002,0.334377,0.0104354
-396.959,0.801607,0.177861,4,15,0,410.866,0.995022,0.909228,0.501456,0.587268,0.00616604,0.999918,0.947525,0.00699288,0.995398,0.0194244,0.974163,0.994284,0.733544,0.954498,0.009512,0.91048,0.0721406,0.194006,0.807257,0.971767,0.414619,0.0714276,0.781637,0.532494,0.0044413,0.00497781,0.0907724,0.498544,0.412732,0.993834,8.18123e-05,0.0524749,0.993007,0.00460233,0.980576,0.0258366,0.00571602,0.266456,0.0455018,0.990488,0.0895196,0.927859,0.805994,0.192743,0.0282333,0.585381,0.928572,0.218363,0.467506,0.995559,2.62636e-06,0.419512,4.26948e-06,0.421548,0.380738,0.157847,0.394789,0.000625997,0.224466,0.000467803
-395.502,0.934764,0.177861,4,15,0,410.397,0.917306,0.986603,0.6628,0.826333,0.0268535,0.99897,0.903462,0.0736166,0.663104,0.0814313,0.842284,0.999816,0.0903118,0.996291,0.312547,0.713646,0.0761841,0.279797,0.854574,0.920474,0.361976,0.623767,0.600636,0.837805,0.193971,0.0826937,0.0133971,0.3372,0.173667,0.973147,0.00102983,0.0965381,0.926383,0.336896,0.918569,0.157716,0.000184005,0.909688,0.00370904,0.687453,0.286354,0.923816,0.720203,0.145426,0.0795262,0.638024,0.376233,0.399364,0.162195,0.806029,0.0159232,0.409445,0.000199276,0.343867,0.271344,0.22359,0.439294,0.00656484,0.273239,0.0165327
-395.135,0.910634,0.177861,4,15,0,408.972,0.945971,0.999993,0.619279,0.396852,0.00682897,0.992213,0.920607,0.0190255,0.997431,0.00627506,0.976163,0.84719,0.706155,0.82368,0.00257323,0.923309,0.41953,0.2309,0.692207,0.923009,0.249219,0.0828081,0.795626,0.479439,0.00111473,0.0540291,6.91353e-06,0.380721,0.603148,0.993171,0.00778742,0.0793927,0.980974,0.00256897,0.993725,0.0238374,0.15281,0.293845,0.17632,0.997427,0.0766906,0.58047,0.7691,0.307793,0.0769908,0.750781,0.917192,0.204374,0.520561,0.998885,1.6505e-05,0.446713,0.000133645,0.332913,0.300469,0.220092,0.410172,5.84816e-05,0.289209,0.000224189
-396.962,0.645748,0.177861,4,15,0,414.935,0.912925,0.999984,0.660047,0.339097,0.00718163,0.989694,0.948052,0.0147777,0.99712,0.00872364,0.979207,0.952539,0.50797,0.932549,0.000771739,0.884996,0.326871,0.139582,0.375242,0.914099,0.334987,0.234048,0.83214,0.441092,0.000313344,0.087075,1.5599e-05,0.339953,0.660903,0.992818,0.0103057,0.0519483,0.985222,0.00288006,0.991276,0.0207931,0.0474605,0.49203,0.0674507,0.999228,0.115004,0.673129,0.860418,0.624758,0.0859006,0.665013,0.765952,0.16786,0.558908,0.999687,5.2966e-06,0.454099,0.00287444,0.345636,0.269267,0.200134,0.419994,5.93813e-05,0.30786,7.20389e-05
-398.954,0.924737,0.177861,4,15,0,412.784,0.856693,0.999424,0.751917,0.609742,0.0676978,0.971912,0.991778,0.00545457,0.583948,0.037252,0.935927,0.659272,0.358007,0.983353,0.00263917,0.918018,0.167747,0.217587,0.986413,0.883107,0.393637,0.224439,0.576416,0.705897,0.413198,0.143307,0.000576357,0.248083,0.390258,0.932302,0.0280885,0.00822196,0.994545,0.416052,0.962748,0.0640727,0.340728,0.641993,0.016647,0.997361,0.0819823,0.832253,0.782413,0.0135865,0.116893,0.606363,0.775561,0.423584,0.294103,0.586802,0.00196127,0.357774,0.00129534,0.297491,0.246925,0.344735,0.436122,1.13592e-08,0.313696,7.8023e-10
-400.798,0.125089,0.177861,4,15,0,423.147,0.901895,0.999554,0.747358,0.587337,0.0454067,0.966764,0.995028,0.00448949,0.607029,0.0216507,0.896987,0.66147,0.404256,0.983079,0.00159343,0.948476,0.171511,0.227896,0.991922,0.76464,0.409627,0.236304,0.53164,0.734154,0.459659,0.0981053,0.000445736,0.252642,0.412663,0.954593,0.0332355,0.00497201,0.995511,0.392971,0.978349,0.103013,0.33853,0.595744,0.0169207,0.998407,0.0515235,0.828489,0.772104,0.00807787,0.23536,0.590373,0.763696,0.46836,0.265846,0.540341,0.0120289,0.356028,0.000445621,0.303363,0.236158,0.340609,0.426239,2.24284e-09,0.325129,2.47416e-09
-400.275,0.546129,0.177861,5,31,0,424.257,0.933119,0.999474,0.704724,0.612833,0.0499711,0.996901,0.980325,0.00495009,0.756376,0.0336102,0.77939,0.662012,0.511876,0.991262,0.00186068,0.886115,0.220127,0.0581902,0.993812,0.613167,0.334465,0.151746,0.662093,0.759988,0.274474,0.0668805,0.000525708,0.295276,0.387167,0.950029,0.00309902,0.0196752,0.99505,0.243624,0.96639,0.22061,0.337988,0.488124,0.00873775,0.998139,0.113885,0.779873,0.94181,0.0061877,0.386833,0.665535,0.848254,0.337907,0.240012,0.725526,0.0396764,0.347529,0.0300678,0.329524,0.236638,0.322947,0.411396,1.54635e-10,0.282222,2.39173e-09
-399.603,0.156162,0.177861,5,31,0,417.777,0.930852,0.999965,0.779719,0.738641,0.0851114,0.945478,0.619945,0.00221962,0.949778,0.0681708,0.93311,0.84566,0.108933,0.99982,0.0326358,0.893226,0.0477678,0.152238,0.998298,0.868166,0.122489,0.419574,0.584389,0.569492,0.00798865,0.0691476,3.46622e-05,0.220281,0.261359,0.914889,0.0545223,0.380055,0.99778,0.0502216,0.931829,0.0668902,0.15434,0.891067,0.000180006,0.967364,0.106774,0.952232,0.847762,0.00170213,0.131834,0.877511,0.580426,0.415611,0.430508,0.992011,0.0329825,0.354851,3.81758e-05,0.298029,0.251759,0.34712,0.444011,3.13615e-08,0.27121,1.6463e-07
-398.143,0.565798,0.177861,4,15,0,411.302,0.937093,0.999933,0.435613,0.353084,0.0183684,0.937238,0.993542,0.180488,0.907978,0.0159799,0.996594,0.910164,0.56027,0.966223,0.131362,0.812551,0.311136,0.226249,0.99895,0.998823,0.697801,0.242099,0.819069,0.653668,0.101917,0.0629074,6.66549e-05,0.564387,0.646916,0.981632,0.0627615,0.00645794,0.819512,0.0920223,0.98402,0.00340632,0.0898364,0.43973,0.0337768,0.868638,0.187449,0.688864,0.773751,0.0010496,0.00117735,0.302199,0.757901,0.180931,0.346332,0.898083,0.00106175,0.415936,0.005114,0.383024,0.294325,0.201033,0.348825,2.26093e-06,0.350674,4.39944e-06
-397.622,0.472092,0.177861,4,31,0,411.841,0.835584,0.999891,0.389691,0.285899,0.021766,0.956167,0.984697,0.191128,0.949617,0.0163647,0.995854,0.976222,0.432611,0.988912,0.0511852,0.869136,0.202476,0.189896,0.999202,0.99789,0.545742,0.212577,0.731037,0.638953,0.11349,0.164416,0.000109455,0.610309,0.714101,0.978234,0.0438334,0.015303,0.808872,0.0503827,0.983635,0.00414565,0.0237783,0.567389,0.0110882,0.948815,0.130864,0.797524,0.810104,0.000798477,0.00210998,0.454258,0.787423,0.268963,0.361047,0.88651,0.00445268,0.40416,0.00933971,0.396362,0.284181,0.199463,0.345626,6.38106e-06,0.356401,8.91099e-06
-397.813,0.946867,0.177861,4,15,0,410.334,0.991518,0.999588,0.80058,0.850995,0.00524111,0.926761,0.70056,0.00186012,0.919727,0.00118354,0.775398,0.676606,0.372317,0.954332,0.0641602,0.828547,0.229569,0.207627,0.996089,0.522481,0.278271,0.382828,0.690465,0.73511,0.010588,0.00848244,0.000412185,0.19942,0.149005,0.994759,0.0732395,0.29944,0.99814,0.0802725,0.998816,0.224602,0.323394,0.627683,0.0456676,0.93584,0.171453,0.770431,0.792373,0.0039115,0.477519,0.721729,0.617172,0.309535,0.26489,0.989412,0.00459438,0.387719,6.72791e-06,0.309472,0.332686,0.301906,0.41595,6.21403e-06,0.246763,0.00089679
-404.733,0.579657,0.177861,4,15,0,416.902,0.99855,0.999831,0.788742,0.764842,0.0014938,0.993434,0.964258,0.0013472,0.74186,0.000362419,0.926492,0.74828,0.488422,0.989871,0.396401,0.905104,0.307871,0.23479,0.996568,0.771412,0.382807,0.132598,0.833964,0.642826,0.00825021,0.00145025,0.000168965,0.211258,0.235158,0.998506,0.00656596,0.035742,0.998653,0.25814,0.999638,0.0735076,0.25172,0.511578,0.0101289,0.603599,0.0948961,0.692129,0.76521,0.00343218,0.228588,0.617193,0.867402,0.166036,0.357174,0.99175,0.00617089,0.432929,4.77167e-06,0.246514,0.396725,0.320164,0.342274,5.72025e-05,0.254825,0.000335745
-400.159,0.506689,0.177861,4,15,0,423.786,0.998371,0.999903,0.843487,0.786314,0.0017286,0.995945,0.954793,0.00192438,0.762958,0.000395015,0.981287,0.677942,0.340879,0.985893,0.110495,0.906363,0.206659,0.195991,0.994063,0.751659,0.360955,0.126957,0.829294,0.550876,0.103374,0.00162934,9.72097e-05,0.156513,0.213686,0.998271,0.00405503,0.0452073,0.998076,0.237042,0.999605,0.0187127,0.322058,0.659121,0.0141073,0.889505,0.0936372,0.793341,0.804009,0.00593697,0.248341,0.639045,0.873043,0.170706,0.449124,0.896626,0.0364938,0.439106,0.000210721,0.276923,0.384159,0.283238,0.330238,0.000630165,0.248898,0.000102748
-389.131,0.227765,0.177861,4,31,0,412.953,0.992675,0.999878,0.764833,0.714235,0.0132377,0.804913,0.884972,0.0411953,0.905884,0.0794708,0.839618,0.957978,0.229279,0.929367,0.134302,0.920947,0.206149,0.0717425,0.825807,0.876669,0.457796,0.0592667,0.715516,0.600187,0.0651617,0.00732451,0.000121675,0.235167,0.285765,0.986762,0.195087,0.115028,0.958805,0.0941165,0.920529,0.160382,0.0420217,0.770721,0.0706333,0.865698,0.0790529,0.793851,0.928258,0.174193,0.123331,0.542204,0.940733,0.284484,0.399813,0.934838,0.00513004,0.376548,3.66496e-05,0.311664,0.31336,0.31162,0.407206,8.38265e-08,0.274267,0.000168402
-388.572,0.947597,0.177861,4,15,0,406.649,0.983404,0.999872,0.737648,0.621901,0.0164256,0.896595,0.886203,0.0118706,0.920684,0.0922196,0.851328,0.98798,0.146799,0.982114,0.0748561,0.910701,0.0873412,0.0565752,0.862367,0.966734,0.447294,0.0731795,0.759204,0.627245,0.069144,0.0165962,0.00012791,0.262352,0.378099,0.983574,0.103405,0.113797,0.988129,0.0793156,0.90778,0.148672,0.0120197,0.853201,0.0178857,0.925144,0.0892992,0.912659,0.943425,0.137633,0.0332658,0.552706,0.926821,0.240796,0.372755,0.930856,0.00218178,0.382082,0.000235007,0.321753,0.29449,0.29612,0.402572,2.23165e-08,0.300521,4.50891e-05
-387.086,0.975749,0.177861,4,15,0,402.479,0.778301,0.938353,0.461661,0.504368,0.00910669,0.969369,0.989822,0.0805823,0.937666,0.001468,0.965293,0.79337,0.572935,0.923839,0.0435829,0.862415,0.0392823,0.100016,0.974154,0.857253,0.310318,0.243419,0.75124,0.647382,0.0168149,0.221699,0.0616468,0.538339,0.495632,0.990893,0.0306307,0.0101782,0.919418,0.062334,0.998532,0.034707,0.20663,0.427065,0.0761613,0.956417,0.137585,0.960718,0.899984,0.0258462,0.142747,0.689682,0.756581,0.24876,0.352618,0.983185,5.17596e-05,0.41891,0.00145821,0.337647,0.277552,0.24191,0.389153,0.00153173,0.331785,3.27514e-07
-398.184,0.453128,0.177861,4,31,0,410.638,0.972967,0.990405,0.667624,0.687884,0.000216487,0.833066,0.999732,0.00392124,0.926918,1.22103e-05,0.996865,0.914949,0.167943,0.980952,0.0877649,0.947069,0.195712,0.0079669,0.877842,0.999807,0.690549,0.174141,0.826568,0.675264,0.0115032,0.027033,0.00959505,0.332376,0.312116,0.999784,0.166934,0.000268369,0.996079,0.0730818,0.999988,0.00313455,0.0850513,0.832057,0.0190477,0.912235,0.0529309,0.804288,0.992033,0.122158,0.000193356,0.309451,0.825859,0.173432,0.324736,0.988497,0.0190973,0.389552,0.000441916,0.35141,0.314746,0.2429,0.392417,5.81812e-08,0.273299,0.0161385
-399.05,0.973958,0.177861,4,31,0,412.165,0.905801,0.996293,0.790784,0.742613,0.000199283,0.753728,0.998436,0.00119974,0.960306,0.000114891,0.989214,0.902814,0.172814,0.996443,0.166563,0.947386,0.226029,0.00806204,0.78648,0.999534,0.74889,0.194625,0.824549,0.663723,0.0189527,0.0941992,0.00370667,0.209216,0.257387,0.999801,0.246272,0.00156396,0.9988,0.0396943,0.999885,0.0107859,0.0971865,0.827186,0.00355747,0.833437,0.0526144,0.773971,0.991938,0.21352,0.000465865,0.25111,0.805375,0.175451,0.336277,0.981047,0.0126176,0.356919,0.00237481,0.359863,0.263094,0.259032,0.438621,5.41833e-06,0.283292,0.0241799
-401.169,0.96203,0.177861,4,31,0,412.948,0.93756,0.987748,0.51023,0.50022,0.00039222,0.990948,0.638267,0.180961,0.856121,0.000974083,0.974763,0.813479,0.242131,0.957273,0.0129744,0.964601,0.212181,0.560196,0.817322,0.184562,0.0858431,0.230154,0.904399,0.848678,0.0956063,0.0624397,0.0122521,0.48977,0.49978,0.999608,0.0090516,0.361733,0.819039,0.143879,0.999026,0.0252371,0.186521,0.757869,0.042727,0.987026,0.0353986,0.787819,0.439804,0.182678,0.815438,0.914157,0.769846,0.0956013,0.151322,0.904394,0.0514157,0.380385,6.83444e-05,0.329096,0.282349,0.286695,0.388928,0.0038198,0.277238,3.78277e-06
-407.698,0.969346,0.177861,4,15,0,419.044,0.82041,0.900028,0.615914,0.528845,0.189501,0.999822,0.997758,4.17946e-07,0.969488,0.000295701,0.876875,0.913451,0.0485773,0.932761,0.0554364,0.595246,0.166067,0.00145593,0.792112,0.999972,0.653662,0.0312242,0.301376,0.272801,0.0179516,0.17959,0.0999724,0.384086,0.471155,0.810499,0.000178445,0.00224209,1,0.0305123,0.999704,0.123125,0.0865487,0.951423,0.0672389,0.944564,0.404754,0.833933,0.998544,0.207888,2.80396e-05,0.346338,0.968776,0.698624,0.727199,0.982048,0.000882502,0.376665,0.00154356,0.319928,0.234824,0.237035,0.466496,3.01067e-07,0.296254,0.0663714
-391.813,0.982858,0.177861,4,15,0,419.616,0.993115,0.990164,0.620031,0.634941,0.000728438,0.997553,0.504005,0.000589561,0.897906,0.0557045,0.960533,0.814407,0.537252,0.983485,0.0692135,0.955404,0.27513,0.0369308,0.857438,0.689815,0.098082,0.327736,0.80532,0.500674,0.067841,0.00688537,0.00983593,0.379969,0.365059,0.999272,0.00244664,0.495995,0.99941,0.102094,0.944295,0.0394668,0.185593,0.462748,0.0165153,0.930787,0.0445962,0.72487,0.963069,0.142562,0.310185,0.901918,0.672264,0.19468,0.499326,0.932159,0.000194198,0.403282,0.00263842,0.294264,0.28527,0.285755,0.473905,0.0016992,0.237993,0.0149998
-390.477,0.370338,0.177861,4,15,0,407.21,0.986152,0.9814,0.596726,0.695308,0.00159076,0.988953,0.618661,0.000245245,0.73422,0.0451086,0.899648,0.916237,0.599304,0.985853,0.0842903,0.946113,0.235998,0.0373446,0.748221,0.621081,0.0968073,0.346175,0.688307,0.490168,0.0452069,0.0138483,0.0186002,0.403274,0.304692,0.998409,0.0110474,0.381339,0.999755,0.26578,0.954891,0.100352,0.0837631,0.400696,0.0141472,0.91571,0.0538873,0.764002,0.962655,0.251779,0.378919,0.903193,0.653825,0.311693,0.509832,0.954793,0.0204054,0.407044,0.0201844,0.296698,0.260902,0.256796,0.439169,0.00123513,0.259339,0.038227
-392.916,0.435013,0.177861,4,15,0,405.866,0.874847,0.925072,0.751711,0.612452,0.00610857,0.991419,0.994431,0.00017629,0.981072,0.00764762,0.999087,0.553155,0.307005,0.991791,0.0760807,0.85549,0.163325,0.0295763,0.867041,0.885999,0.345516,0.161148,0.51692,0.451287,0.047485,0.125153,0.0749277,0.248289,0.387548,0.993891,0.00858089,0.0055686,0.999824,0.0189282,0.992352,0.000912618,0.446845,0.692995,0.00820881,0.923919,0.14451,0.836675,0.970424,0.132959,0.114001,0.654484,0.838852,0.48308,0.548713,0.952515,0.000238053,0.388827,5.47309e-08,0.310901,0.349168,0.274632,0.432193,0.00321216,0.2184,0.022428
-395.466,0.323088,0.177861,4,31,0,408.743,0.921949,0.98041,0.572876,0.599397,0.0996498,0.989334,0.562248,0.00123461,0.984999,0.00795653,0.974897,0.961815,0.451089,0.956393,0.0873256,0.872948,0.361986,0.00795883,0.96201,0.969651,0.568097,0.028077,0.907754,0.809117,0.063439,0.0780509,0.0195904,0.427124,0.400603,0.90035,0.0106662,0.437752,0.998765,0.0150009,0.992043,0.0251029,0.0381852,0.548911,0.0436068,0.912674,0.127052,0.638014,0.992041,0.03799,0.0303486,0.431903,0.971923,0.0922457,0.190883,0.936561,0.00565604,0.386435,2.26744e-08,0.375146,0.27445,0.235201,0.344766,3.89746e-05,0.375128,0.00317886
-394.767,0.870288,0.177861,4,15,0,411.6,0.920924,0.986892,0.507336,0.584458,0.00955852,0.992784,0.644735,0.000986541,0.739331,0.0932022,0.813,0.985356,0.205219,0.997823,0.0406836,0.937757,0.407082,0.0078034,0.793477,0.831398,0.359165,0.264532,0.735908,0.80926,0.155964,0.0790759,0.0131079,0.492664,0.415542,0.990441,0.00721639,0.355265,0.999013,0.260669,0.906798,0.187,0.0146438,0.794781,0.00217728,0.959316,0.0622431,0.592918,0.992197,0.206523,0.168602,0.640835,0.735468,0.264092,0.19074,0.844036,0.0143728,0.444465,1.18422e-05,0.337909,0.246209,0.21684,0.36469,0.000772384,0.374716,1.41316e-05
-395.192,0.844182,0.177861,4,15,0,408.191,0.817022,0.842252,0.754063,0.717706,0.075594,0.938288,0.963222,0.00676914,0.985298,0.00515009,0.992701,0.836744,0.342632,0.806132,0.125295,0.722966,0.137961,0.68465,0.805615,0.99096,0.258312,0.0968209,0.427865,0.851685,0.000834943,0.182978,0.157748,0.245937,0.282294,0.924406,0.0617116,0.0367781,0.993231,0.014702,0.99485,0.0072986,0.163256,0.657368,0.193868,0.874705,0.277034,0.862039,0.31535,0.194385,0.00903984,0.741688,0.903179,0.572135,0.148315,0.999165,2.40616e-05,0.372381,0.00572657,0.333388,0.254745,0.28005,0.435672,0.0141614,0.303832,1.9444e-05
-397.976,0.624161,0.177861,3,15,0,411.494,0.899553,0.978385,0.578185,0.732242,0.0507315,0.881959,0.987679,0.117166,0.980542,0.0729451,0.957055,0.887947,0.178121,0.995697,0.0493925,0.843937,0.0599194,0.0243837,0.658029,0.446411,0.688592,0.54694,0.669418,0.881273,0.112323,0.100447,0.0216148,0.421815,0.267758,0.949269,0.118041,0.0123207,0.882834,0.0194578,0.927055,0.0429453,0.112053,0.821879,0.00430259,0.950607,0.156063,0.940081,0.975616,0.341971,0.553589,0.311408,0.45306,0.330582,0.118727,0.887677,2.71814e-12,0.401094,0.000412412,0.344418,0.276106,0.253549,0.417741,0.00093865,0.30574,6.54705e-09
-392.24,0.42199,0.177861,5,63,0,408.208,0.967263,0.902779,0.705249,0.666131,0.0600206,0.957423,0.994098,0.0104439,0.831078,0.0131059,0.975249,0.911106,0.617438,0.772518,0.10269,0.827971,0.52684,0.543195,0.889258,0.992691,0.204571,0.0902113,0.730708,0.682704,0.00966472,0.0327368,0.0972212,0.294751,0.333869,0.939979,0.042577,0.00590205,0.989556,0.168922,0.986894,0.0247508,0.0888942,0.382562,0.227482,0.89731,0.172029,0.47316,0.456805,0.110742,0.00730946,0.795429,0.909789,0.269292,0.317296,0.990335,5.47931e-11,0.437732,0.0129095,0.375758,0.279405,0.175065,0.406541,0.00523328,0.301144,0.00621135
-389.203,0.613151,0.177861,4,15,0,404.491,0.883369,0.927749,0.80401,0.606914,0.0291229,0.917006,0.917152,0.202073,0.923843,0.0310071,0.690782,0.907545,0.191803,0.984778,0.110495,0.95881,0.475234,0.0590897,0.56238,0.915894,0.482625,0.148643,0.59844,0.633063,0.00500687,0.116631,0.0722511,0.19599,0.393086,0.970877,0.0829935,0.0828484,0.797927,0.0761572,0.968993,0.309218,0.0924552,0.808197,0.0152218,0.889505,0.04119,0.524766,0.94091,0.43762,0.0841061,0.517375,0.851357,0.40156,0.366937,0.994993,2.27675e-06,0.372606,0.000125465,0.381067,0.265178,0.24125,0.464482,0.000274436,0.270213,0.00480196
-398.576,0.996679,0.177861,4,15,0,406.222,0.962611,0.983427,0.413937,0.658818,0.0753119,0.926762,0.862246,0.00318983,0.983327,0.0137693,0.996174,0.997683,0.0690155,0.888665,0.0540526,0.889163,0.136715,0.00309136,0.956324,0.95147,0.40365,0.397549,0.868427,0.60597,4.12141e-05,0.0373891,0.0165733,0.586063,0.341182,0.924688,0.0732382,0.137754,0.99681,0.0166726,0.986231,0.00382641,0.00231677,0.930985,0.111335,0.945947,0.110837,0.863285,0.996909,0.0436755,0.0485299,0.59635,0.602451,0.131573,0.39403,0.999959,3.81506e-11,0.4354,0.00875138,0.33247,0.352946,0.219515,0.354795,1.15994e-06,0.283507,0.012614
-395.125,0.89005,0.177861,4,15,0,423.044,0.927303,0.90079,0.730258,0.678328,0.00279913,0.992848,0.970315,0.139443,0.975296,0.0316062,0.795182,0.93788,0.678784,0.996507,0.0241033,0.954697,0.203131,0.566346,0.805162,0.858176,0.243891,0.181326,0.453171,0.684291,0.0743404,0.072697,0.0992103,0.269742,0.321672,0.997201,0.00715171,0.0296846,0.860557,0.0247037,0.968394,0.204818,0.0621202,0.321216,0.00349269,0.975897,0.0453027,0.796869,0.433654,0.194838,0.141824,0.756109,0.818674,0.546829,0.315709,0.92566,1.44152e-08,0.384171,3.55818e-06,0.342952,0.236963,0.271169,0.405299,0.00170785,0.357734,2.10413e-09
-391.672,0.193819,0.177861,5,31,0,419.825,0.85101,0.670069,0.754361,0.677149,0.00440037,0.984547,0.965493,0.00599815,0.991641,0.00132846,0.964342,0.933715,0.691073,0.990203,0.0385679,0.928466,0.155846,0.0573695,0.815657,0.952356,0.348756,0.402265,0.715569,0.589709,0.018537,0.14899,0.329931,0.245639,0.322851,0.9956,0.015453,0.0345066,0.994002,0.00835906,0.998672,0.0356581,0.0662846,0.308927,0.00979713,0.961432,0.0715338,0.844154,0.94263,0.184343,0.0476444,0.651244,0.597735,0.284431,0.410291,0.981463,1.82353e-05,0.38986,0.000116201,0.372218,0.237643,0.236921,0.373563,0.000998639,0.38866,2.17344e-06
-387.938,0.963165,0.177861,4,15,0,406.621,0.757506,0.951543,0.787518,0.699318,0.0102419,0.902037,0.906729,0.114703,0.739019,0.0222284,0.991836,0.778449,0.723338,0.951063,0.0230939,0.86791,0.0896089,0.400674,0.910324,0.864542,0.283676,0.359199,0.85616,0.578685,0.0059079,0.242494,0.048457,0.212482,0.300682,0.989758,0.0979626,0.0932712,0.885297,0.260981,0.977772,0.00816391,0.221551,0.276662,0.048937,0.976906,0.13209,0.910391,0.599326,0.0896764,0.135458,0.716324,0.640801,0.14384,0.421315,0.994092,0.00962023,0.395049,4.70168e-07,0.304664,0.280482,0.285696,0.421435,0.00848516,0.288462,0.00610547
-389.428,0.943423,0.177861,4,15,0,401.456,0.760773,0.997126,0.783532,0.605565,0.0380934,0.899829,0.714879,0.0614479,0.892846,0.0312352,0.874228,0.677299,0.393767,0.99677,0.0120691,0.907769,0.0726015,0.0824525,0.777661,0.837628,0.356534,0.139641,0.909421,0.433199,0.0710863,0.239227,0.00287375,0.216468,0.394435,0.961907,0.100171,0.285121,0.938552,0.107154,0.968765,0.125772,0.322701,0.606233,0.00323031,0.987931,0.0922312,0.927398,0.917548,0.222339,0.162372,0.643466,0.860359,0.0905788,0.566801,0.928914,0.0065462,0.440567,1.57622e-07,0.319092,0.362763,0.236814,0.351118,0.000870751,0.279573,0.0026571
-388.41,0.905831,0.177861,4,15,0,402.508,0.964403,0.997373,0.834169,0.719278,0.0907066,0.880018,0.926645,0.0498589,0.931127,0.0673004,0.92423,0.924587,0.498705,0.998748,0.207338,0.930599,0.596679,0.278648,0.817452,0.886848,0.451508,0.294445,0.889614,0.728949,0.0534968,0.0355969,0.00262748,0.165831,0.280722,0.909293,0.119982,0.0733548,0.950141,0.0688732,0.9327,0.0757696,0.0754132,0.501295,0.00125211,0.792662,0.0694008,0.403321,0.721352,0.182548,0.113152,0.548492,0.705555,0.110386,0.271051,0.946503,0.0662324,0.366066,0.0124224,0.345556,0.309618,0.277926,0.334818,0.00025589,0.276909,0.010196
-392.101,1,0.177861,4,15,0,404.02,0.946741,0.797864,0.390205,0.512593,0.0142401,0.990484,0.996287,0.0282671,0.933853,0.0177809,0.997231,0.825005,0.264365,0.913618,0.00875496,0.704244,0.0317712,0.173708,0.93109,0.950766,0.335478,0.0304803,0.423481,0.533092,0.0140284,0.053259,0.202136,0.609795,0.487407,0.98576,0.009516,0.00371313,0.971733,0.0661467,0.982219,0.00276885,0.174995,0.735635,0.0863821,0.991245,0.295756,0.968229,0.826292,0.0689099,0.0492335,0.664522,0.96952,0.576519,0.466908,0.985972,0.00155822,0.437838,0.000414482,0.347822,0.246786,0.214213,0.450591,0.00010167,0.300651,2.58647e-05
